""	"x"
"9436"	"B"
"9437"	"D"
"9438"	"D"
"9439"	"D"
"9440"	"B"
"9441"	"B"
"9442"	"C"
"9443"	"B"
"9444"	"B"
"9445"	"F"
"9446"	"C"
"9447"	"B"
"9448"	"A"
"9449"	"B"
"9450"	"E"
"9451"	"D"
"9452"	"F"
"9453"	"B"
"9454"	"A"
"9455"	"D"
"9456"	"E"
"9457"	"E"
"9458"	"A"
"9459"	"B"
"9460"	"C"
"9461"	"B"
"9462"	"B"
"9463"	"B"
"9464"	"A"
"9465"	"F"
"9466"	"B"
"9467"	"B"
"9468"	"B"
"9469"	"A"
"9470"	"E"
"9471"	"E"
"9472"	"B"
"9473"	"F"
"9474"	"B"
"9475"	"F"
"9476"	"D"
"9477"	"A"
"9478"	"C"
"9479"	"C"
"9480"	"D"
"9481"	"A"
"9482"	"F"
"9483"	"B"
"9484"	"D"
"9485"	"A"
"9486"	"B"
"9487"	"A"
"9488"	"B"
"9489"	"D"
"9490"	"A"
"9491"	"F"
"9492"	"D"
"9493"	"B"
"9494"	"C"
"9495"	"A"
"9496"	"B"
"9497"	"B"
"9498"	"C"
"9499"	"B"
"9500"	"D"
"9501"	"B"
"9502"	"D"
"9503"	"B"
"9504"	"F"
"9505"	"A"
"9506"	"B"
"9507"	"A"
"9508"	"B"
"9509"	"D"
"9510"	"D"
"9511"	"A"
"9512"	"B"
"9513"	"F"
"9514"	"F"
"9515"	"D"
"9516"	"D"
"9517"	"A"
"9518"	"C"
"9519"	"A"
"9520"	"B"
"9521"	"B"
"9522"	"E"
"9523"	"B"
"9524"	"B"
"9525"	"D"
"9526"	"C"
"9527"	"A"
"9528"	"F"
"9529"	"F"
"9530"	"B"
"9531"	"B"
"9532"	"A"
"9533"	"A"
"9534"	"B"
"9535"	"B"
"9536"	"C"
"9537"	"B"
"9538"	"C"
"9539"	"F"
"9540"	"C"
"9541"	"D"
"9542"	"C"
"9543"	"C"
"9544"	"E"
"9545"	"B"
"9546"	"B"
"9547"	"D"
"9548"	"A"
"9549"	"B"
"9550"	"B"
"9551"	"A"
"9552"	"E"
"9553"	"A"
"9554"	"D"
"9555"	"A"
"9556"	"B"
"9557"	"D"
"9558"	"E"
"9559"	"C"
"9560"	"E"
"9561"	"E"
"9562"	"F"
"9563"	"F"
"9564"	"B"
"9565"	"B"
"9566"	"A"
"9567"	"B"
"9568"	"E"
"9569"	"B"
"9570"	"B"
"9571"	"B"
"9572"	"C"
"9573"	"A"
"9574"	"F"
"9575"	"E"
"9576"	"F"
"9577"	"B"
"9578"	"C"
"9579"	"B"
"9580"	"C"
"9581"	"B"
"9582"	"D"
"9583"	"E"
"9584"	"B"
"9585"	"E"
"9586"	"B"
"9587"	"F"
"9588"	"B"
"9589"	"F"
"9590"	"A"
"9591"	"B"
"9592"	"A"
"9593"	"E"
"9594"	"A"
"9595"	"A"
"9596"	"C"
"9597"	"B"
"9598"	"E"
"9599"	"A"
"9600"	"B"
"9601"	"F"
"9602"	"B"
"9603"	"B"
"9604"	"F"
"9605"	"E"
"9606"	"C"
"9607"	"E"
"9608"	"B"
"9609"	"A"
"9610"	"F"
"9611"	"A"
"9612"	"B"
"9613"	"F"
"9614"	"A"
"9615"	"F"
"9616"	"B"
"9617"	"B"
"9618"	"D"
"9619"	"D"
"9620"	"B"
"9621"	"C"
"9622"	"B"
"9623"	"B"
"9624"	"B"
"9625"	"B"
"9626"	"D"
"9627"	"A"
"9628"	"B"
"9629"	"E"
"9630"	"A"
"9631"	"F"
"9632"	"E"
"9633"	"C"
"9634"	"A"
"9635"	"B"
"9636"	"C"
"9637"	"F"
"9638"	"E"
"9639"	"A"
"9640"	"F"
"9641"	"B"
"9642"	"B"
"9643"	"B"
"9644"	"C"
"9645"	"D"
"9646"	"C"
"9647"	"F"
"9648"	"C"
"9649"	"E"
"9650"	"F"
"9651"	"A"
"9652"	"F"
"9653"	"A"
"9654"	"D"
"9655"	"A"
"9656"	"A"
"9657"	"C"
"9658"	"D"
"9659"	"B"
"9660"	"B"
"9661"	"E"
"9662"	"A"
"9663"	"B"
"9664"	"A"
"9665"	"C"
"9666"	"B"
"9667"	"C"
"9668"	"B"
"9669"	"F"
"9670"	"A"
"9671"	"E"
"9672"	"C"
"9673"	"C"
"9674"	"A"
"9675"	"F"
"9676"	"F"
"9677"	"A"
"9678"	"B"
"9679"	"A"
"9680"	"A"
"9681"	"B"
"9682"	"A"
"9683"	"B"
"9684"	"B"
"9685"	"B"
"9686"	"A"
"9687"	"B"
"9688"	"C"
"9689"	"D"
"9690"	"B"
"9691"	"E"
"9692"	"E"
"9693"	"E"
"9694"	"B"
"9695"	"A"
"9696"	"D"
"9697"	"A"
"9698"	"F"
"9699"	"D"
"9700"	"D"
"9701"	"F"
"9702"	"B"
"9703"	"B"
"9704"	"E"
"9705"	"C"
"9706"	"D"
"9707"	"A"
"9708"	"A"
"9709"	"B"
"9710"	"D"
"9711"	"F"
"9712"	"B"
"9713"	"A"
"9714"	"E"
"9715"	"E"
"9716"	"E"
"9717"	"B"
"9718"	"B"
"9719"	"F"
"9720"	"D"
"9721"	"B"
"9722"	"B"
"9723"	"E"
"9724"	"D"
"9725"	"B"
"9726"	"C"
"9727"	"B"
"9728"	"B"
"9729"	"A"
"9730"	"B"
"9731"	"C"
"9732"	"F"
"9733"	"C"
"9734"	"A"
"9735"	"D"
"9736"	"A"
"9737"	"F"
"9738"	"B"
"9739"	"F"
"9740"	"A"
"9741"	"A"
"9742"	"B"
"9743"	"E"
"9744"	"A"
"9745"	"A"
"9746"	"E"
"9747"	"A"
"9748"	"A"
"9749"	"B"
"9750"	"E"
"9751"	"F"
"9752"	"D"
"9753"	"C"
"9754"	"D"
"9755"	"C"
"9756"	"B"
"9757"	"C"
"9758"	"D"
"9759"	"F"
"9760"	"B"
"9761"	"E"
"9762"	"E"
"9763"	"B"
"9764"	"B"
"9765"	"A"
"9766"	"C"
"9767"	"D"
"9768"	"D"
"9769"	"A"
"9770"	"B"
"9771"	"B"
"9772"	"A"
"9773"	"E"
"9774"	"E"
"9775"	"F"
"9776"	"B"
"9777"	"C"
"9778"	"B"
"9779"	"A"
"9780"	"B"
"9781"	"B"
"9782"	"B"
"9783"	"B"
"9784"	"A"
"9785"	"C"
"9786"	"F"
"9787"	"E"
"9788"	"A"
"9789"	"B"
"9790"	"B"
"9791"	"B"
"9792"	"D"
"9793"	"A"
"9794"	"A"
"9795"	"A"
"9796"	"F"
"9797"	"B"
"9798"	"A"
"9799"	"A"
"9800"	"B"
"9801"	"E"
"9802"	"D"
"9803"	"A"
"9804"	"B"
"9805"	"B"
"9806"	"B"
"9807"	"B"
"9808"	"B"
"9809"	"B"
"9810"	"E"
"9811"	"A"
"9812"	"B"
"9813"	"F"
"9814"	"B"
"9815"	"D"
"9816"	"B"
"9817"	"F"
"9818"	"F"
"9819"	"A"
"9820"	"E"
"9821"	"C"
"9822"	"A"
"9823"	"A"
"9824"	"A"
"9825"	"C"
"9826"	"E"
"9827"	"D"
"9828"	"B"
"9829"	"B"
"9830"	"D"
"9831"	"D"
"9832"	"B"
"9833"	"D"
"9834"	"F"
"9835"	"E"
"9836"	"D"
"9837"	"B"
"9838"	"B"
"9839"	"A"
"9840"	"E"
"9841"	"F"
"9842"	"C"
"9843"	"D"
"9844"	"B"
"9845"	"F"
"9846"	"A"
"9847"	"B"
"9848"	"B"
"9849"	"B"
"9850"	"C"
"9851"	"F"
"9852"	"B"
"9853"	"B"
"9854"	"F"
"9855"	"B"
"9856"	"F"
"9857"	"A"
"9858"	"A"
"9859"	"E"
"9860"	"B"
"9861"	"E"
"9862"	"B"
"9863"	"F"
"9864"	"A"
"9865"	"F"
"9866"	"C"
"9867"	"A"
"9868"	"B"
"9869"	"D"
"9870"	"C"
"9871"	"D"
"9872"	"B"
"9873"	"B"
"9874"	"D"
"9875"	"B"
"9876"	"E"
"9877"	"B"
"9878"	"B"
"9879"	"B"
"9880"	"B"
"9881"	"A"
"9882"	"B"
"9883"	"A"
"9884"	"B"
"9885"	"E"
"9886"	"D"
"9887"	"E"
"9888"	"E"
"9889"	"F"
"9890"	"D"
"9891"	"C"
"9892"	"C"
"9893"	"C"
"9894"	"A"
"9895"	"F"
"9896"	"A"
"9897"	"A"
"9898"	"B"
"9899"	"E"
"9900"	"A"
"9901"	"E"
"9902"	"F"
"9903"	"B"
"9904"	"B"
"9905"	"C"
"9906"	"B"
"9907"	"B"
"9908"	"E"
"9909"	"D"
"9910"	"A"
"9911"	"B"
"9912"	"D"
"9913"	"F"
"9914"	"D"
"9915"	"C"
"9916"	"F"
"9917"	"A"
"9918"	"C"
"9919"	"C"
"9920"	"B"
"9921"	"F"
"9922"	"B"
"9923"	"E"
"9924"	"D"
"9925"	"C"
"9926"	"F"
"9927"	"B"
"9928"	"B"
"9929"	"D"
"9930"	"B"
"9931"	"B"
"9932"	"E"
"9933"	"C"
"9934"	"D"
"9935"	"A"
"9936"	"C"
"9937"	"A"
"9938"	"A"
"9939"	"B"
"9940"	"B"
"9941"	"C"
"9942"	"B"
"9943"	"A"
"9944"	"B"
"9945"	"B"
"9946"	"B"
"9947"	"B"
"9948"	"B"
"9949"	"D"
"9950"	"E"
"9951"	"D"
"9952"	"C"
"9953"	"E"
"9954"	"F"
"9955"	"D"
"9956"	"C"
"9957"	"E"
"9958"	"F"
"9959"	"B"
"9960"	"E"
"9961"	"A"
"9962"	"C"
"9963"	"F"
"9964"	"F"
"9965"	"A"
"9966"	"B"
"9967"	"B"
"9968"	"E"
"9969"	"B"
"9970"	"C"
"9971"	"F"
"9972"	"B"
"9973"	"D"
"9974"	"A"
"9975"	"A"
"9976"	"B"
"9977"	"B"
"9978"	"F"
"9979"	"A"
"9980"	"F"
"9981"	"F"
"9982"	"E"
"9983"	"E"
"9984"	"B"
"9985"	"A"
"9986"	"E"
"9987"	"B"
"9988"	"A"
"9989"	"B"
"9990"	"D"
"9991"	"F"
"9992"	"A"
"9993"	"B"
"9994"	"C"
"9995"	"F"
"9996"	"D"
"9997"	"E"
"9998"	"E"
"9999"	"B"
"10000"	"B"
